compound_id,std_smiles,inchikey,scaffold,generic_scaffold,mw,logp,tpsa,hbd,hba,rotbonds,rings,aromatic_rings,heavy_atoms,fsp3,qed,is_pains,pIC50_func_CHEMBL233,pIC50_func_CHEMBL233_relation,pIC50_func_CHEMBL237,pIC50_func_CHEMBL237_relation,pEC50_CHEMBL233,pEC50_CHEMBL233_relation,pEC50_CHEMBL236,pEC50_CHEMBL236_relation,pAC50_CHEMBL233,pAC50_CHEMBL233_relation,pAC50_CHEMBL236,pAC50_CHEMBL236_relation,pEC50_CHEMBL237,pEC50_CHEMBL237_relation,pAC50_CHEMBL237,pAC50_CHEMBL237_relation,pIC50_func_CHEMBL2014,pIC50_func_CHEMBL2014_relation,pIC50_func_CHEMBL236,pIC50_func_CHEMBL236_relation,pEC50_CHEMBL2014,pEC50_CHEMBL2014_relation
BDBM:50327273,C[C@H](c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,IDPGDKXBQTZRGW-KBMWQNTOSA-N,c1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2ccccc2)C3)cc1,C1CCC(CC2CC3CCC(C2)C3CC2CCCCC2)CC1,350.46,3.92,55.6,1,3,5,4,2,26,0.409,0.889,False,4.6129,upper_bound,6.1656,exact,,,,,,,,,,,,,,,,,,
BDBM:50327274,C[C@@H](c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,IDPGDKXBQTZRGW-RMYQPGKMSA-N,c1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2ccccc2)C3)cc1,C1CCC(CC2CC3CCC(C2)C3CC2CCCCC2)CC1,350.46,3.92,55.6,1,3,5,4,2,26,0.409,0.889,False,4.5229,upper_bound,4.6882,exact,,,,,,,,,,,,,,,,,,
CHEMBL1258615,CC(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,IDPGDKXBQTZRGW-RYVUZXMYSA-N,c1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2ccccc2)C3)cc1,C1CCC(CC2CC3CCC(C2)C3CC2CCCCC2)CC1,350.46,3.92,55.6,1,3,5,4,2,26,0.409,0.889,False,4.7025,exact,5.9987,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:52945138,CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,IDPGDKXBQTZRGW-UHFFFAOYSA-N,c1ccc(CN2C3CCC2CC(Oc2ccccc2)C3)cc1,C1CCC(CC2CC3CCC(C2)C3CC2CCCCC2)CC1,350.46,3.92,55.6,1,3,5,4,2,26,0.409,0.889,False,4.6129,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:52946209,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,IDSIUINGWBNUFD-UHFFFAOYSA-N,c1ccc(CN2CCC(Oc3ccccc3)CC2)cc1,C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1,310.4,2.83,55.6,1,3,5,3,2,23,0.316,0.924,False,4.5229,exact,6.2328,exact,,,,,,,,,,,,,,,4.5229,exact,,
CHEMBL4108710,CC(C)CCC1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,IDTOIEZZELQHKK-KIZJSLQPSA-N,O=C1CCC2[C@H]3Cc4ccccc4[C@@]2(CCN3CC2CC2)C1,CC1CCC2C3CC4CCCCC4C2(CCC3CC2CC2)C1,397.56,3.82,60.8,2,4,5,5,1,29,0.72,0.793,False,,,,,,,,,,,,,8.3463,exact,,,,,,,,
PUBCHEM:77107756,CC(C)CCC1CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,IDTOIEZZELQHKK-UHFFFAOYSA-N,O=C1CCC2C3Cc4ccccc4C2(CCN3CC2CC2)C1,CC1CCC2C3CC4CCCCC4C2(CCC3CC2CC2)C1,397.56,3.82,60.8,2,4,5,5,1,29,0.72,0.793,False,,,,,,,,,,,,,8.3463,exact,,,,,,,,
CHEMBL152327,Oc1ccc2c3c1O[C@H]1[C@H](OCc4ccccc4CN=C=S)CC[C@@]4(O)C(C2)N(CC2CC2)CCC314,IDVCTKLFKIONIA-ILORQFCNSA-N,c1ccc(CO[C@@H]2CCC3C4Cc5cccc6c5C3(CCN4CC3CC3)[C@H]2O6)cc1,C1CCC(CCC2CCC3C4CC5CCCC6CC2C3(CCC4CC2CC2)C56)CC1,504.65,4.14,74.5,2,7,7,7,2,36,0.552,0.436,False,,,,,,,,,,,,,,,,,,,7.6576,exact,,
PUBCHEM:44369609,Oc1ccc2c3c1OC1C(OCc4ccccc4CN=C=S)CCC4(O)C(C2)N(CC2CC2)CCC314,IDVCTKLFKIONIA-UHFFFAOYSA-N,c1ccc(COC2CCC3C4Cc5cccc6c5C3(CCN4CC3CC3)C2O6)cc1,C1CCC(CCC2CCC3C4CC5CCCC6CC2C3(CCC4CC2CC2)C56)CC1,504.65,4.14,74.5,2,7,7,7,2,36,0.552,0.436,False,7.1612,exact,7.1612,exact,,,,,,,,,,,,,,,7.342,exact,,
BDBM:601062,NC(=O)c1ccc(C[C@@H](CNC(=O)C[C@H](c2cccnc2)C2(C(F)(F)F)CC2)N2CCCC2)c(Cl)c1,IDWYACPTJGXIBV-LEWJYISDSA-N,O=C(C[C@H](c1cccnc1)C1CC1)NC[C@H](Cc1ccccc1)N1CCCC1,CC(CCC(CC1CCCCC1)C1CCCC1)CC(C1CCCCC1)C1CC1,523.0,4.47,88.3,2,4,10,4,2,36,0.5,0.482,False,6.5229,lower_bound,5.5229,upper_bound,,,,,,,,,,,,,,,,,,
CHEMBL4451128,CC(c1ccc2c(c1)OCCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,IDXCWZOBNMPRRG-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc3c(c2)OCCO3)CC1,CC1CC2CCCCC2C1C1CCC(CC2CCC3CCCCC3C2)CC1,379.46,3.5,59.5,1,4,3,5,3,28,0.409,0.757,False,,,,,6.6198,exact,,,,,,,,,,,,,,,,
PUBCHEM:3229,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,O=c1cc[nH]c2nc(N3CCNCC3)ccc12,CC1CCCC2CC(C3CCCCC3)CCC12,320.32,0.66,87.5,2,5,3,3,2,23,0.4,0.864,False,,,,,,,,,4.699,exact,5.0,exact,,,5.0,exact,,,,,,
CHEMBL221421,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2c(c4c(n2Cc2ccccc2)CCCC4)C[C@@]3(O)C1C5,IEAHEBXTBRYCRM-JYBLDVITSA-N,c1ccc(Cn2c3c(c4c2[C@@H]2Oc5cccc6c5[C@@]25CCNC(C6)C5C4)CCCC3)cc1,C1CCC(CC2C3CCCCC3C3CC4C5CCCC46C(CC4CCCC(C5)C46)C23)CC1,468.6,4.04,57.9,2,4,2,8,3,35,0.467,0.596,False,,,,,6.1355,exact,8.005,exact,,,,,5.756,exact,,,,,,,,
PUBCHEM:3734285,CN(C)CCCNC(=O)c1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1,IEBUACWTCPKRKU-UHFFFAOYSA-N,c1ccc(-c2csc(-c3ccccc3)n2)cc1,C1CCC(C2CCC(C3CCCCC3)C2)CC1,399.95,4.81,45.2,1,4,7,3,3,27,0.238,0.58,False,,,,,4.1898,exact,4.1898,exact,,,,,,,,,,,,,,
PUBCHEM:5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,c1ccc(Cc2cncnc2)cc1,C1CCC(CC2CCCCC2)CC1,290.32,1.26,105.5,2,7,5,2,2,21,0.286,0.853,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.0,exact,,,,,,
CHEMBL2177697,N#Cc1cc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)ccn1,IENQHTKISQTRDU-XGTKUTNFSA-N,O=C(N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1,CC(CC1CCC2C3CC4CCCC5CC1C2(CCC3CC1CC1)C45)C1CCCCC1,472.55,2.02,118.7,3,7,4,7,2,35,0.519,0.623,False,,,,,8.0,exact,,,,,,,,,,,,,,,,
PUBCHEM:2816764,O=C(NN=C1CSc2ccccc2N1)c1ccc(Cl)cc1,IENXZUWRUBNESG-UHFFFAOYSA-N,O=C(NN=C1CSc2ccccc2N1)c1ccccc1,CC(CCC1CCC2CCCCC2C1)C1CCCCC1,317.8,3.6,53.5,2,3,2,3,2,21,0.067,0.832,False,,,4.9788,exact,4.4949,exact,4.4949,exact,,,,,,,,,,,4.4949,exact,,
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,CC(C1CCCC1)C1CCC(C2CCC3CCCCC3C2)CC1,383.41,1.78,107.0,1,8,4,4,3,28,0.316,0.727,False,,,,,,,,,4.9676,exact,5.0,exact,,,5.3065,exact,,,,,,
PUBCHEM:166626056,CN(CCCCN(CC1Cc2ncccc2CN1)C1CCCc2cccnc21)C1CCOCC1,IEQLWCFKWYLMAM-UHFFFAOYSA-N,c1cnc2c(c1)CNC(CN(CCCCNC1CCOCC1)C1CCCc3cccnc31)C2,C1CCC(CCCCCC(CC2CCC3CCCCC3C2)C2CCCC3CCCCC32)CC1,463.67,3.76,53.5,1,6,9,5,2,34,0.643,0.572,False,4.5229,exact,5.0506,exact,,,,,,,,,,,,,,,,,,
CHEMBL4111803,COC(=O)COc1ccc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,IEWGSARMLOQVFC-ASIKSVMXSA-N,c1ccc(COC[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,C1CCC(CCCC2CC34CCC2C2CC5CCCC6CC3C(CC3CC3)CCC24C65)CC1,589.73,4.69,75.7,0,8,11,9,2,43,0.629,0.35,False,,,,,,,6.109,exact,,,,,7.0216,exact,,,,,,,,
CHEMBL218136,C[C@H]1CN2CCN(Cc3ccc4ccccc4c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,IEWRYHIJZPDFRH-FBQMUFCQSA-N,c1ccc(C2CCN3CCN(Cc4ccc5ccccc5c4)C[C@H]3C2)cc1,C1CCC(C2CCC3CCC(CC4CCC5CCCCC5C4)CC3C2)CC1,400.57,5.03,26.7,1,3,3,5,3,30,0.407,0.668,False,7.1308,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:16094380,CC1CN2CCN(Cc3ccc4ccccc4c3)CC2CC1(C)c1cccc(O)c1,IEWRYHIJZPDFRH-UHFFFAOYSA-N,c1ccc(C2CCN3CCN(Cc4ccc5ccccc5c4)CC3C2)cc1,C1CCC(C2CCC3CCC(CC4CCC5CCCCC5C4)CC3C2)CC1,400.57,5.03,26.7,1,3,3,5,3,30,0.407,0.668,False,7.1308,exact,,,,,,,,,,,,,,,,,,,,
PUBCHEM:154732844,COCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(CO)c5c4C2(CCN3C)C1O5,IEXCMLLRCWULIS-UHFFFAOYSA-N,c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,C1CC2CC3CCCC45C(CCCC34)CC(C1)C25,507.62,1.04,99.1,2,9,14,5,1,36,0.778,0.358,False,,,,,5.43,exact,,,,,,,,,,,,,,,,
CHEMBL403658,COC(=O)C1CC(OCSC)C(=O)C2[C@@]1(C)CCC1C(=O)O[C@H](c3ccoc3)C[C@@]12C,IEZYEEBKOXBUJC-DEXCXCDCSA-N,O=C1O[C@H](c2ccoc2)CC2C1CCC1CCCC(=O)C12,CC1CC(C2CCCC2)CC2C1CCC1CCCC(C)C12,450.55,3.77,92.0,0,8,5,4,1,31,0.696,0.494,False,,,,,,,,,,,,,7.5086,exact,,,,,,,,
PUBCHEM:44456307,COC(=O)C1CC(OCSC)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,IEZYEEBKOXBUJC-UHFFFAOYSA-N,O=C1OC(c2ccoc2)CC2C1CCC1CCCC(=O)C12,CC1CC(C2CCCC2)CC2C1CCC1CCCC(C)C12,450.55,3.77,92.0,0,8,5,4,1,31,0.696,0.494,False,,,,,,,,,,,,,7.5086,exact,,,,,,,,
CHEMBL4106487,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CC(N)=O)CC[C@]315,IFEHHNGEBPOACA-LDGIGSNBSA-N,c1ccc(COC[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN[C@@H]4C6)cc1,C1CCC(CCCC2CC34CCC2C2CC5CCCC6CC3CCCC24C65)CC1,504.63,3.21,83.2,1,6,8,8,2,37,0.567,0.595,False,,,,,6.0583,exact,,,,,,,6.726,exact,,,,,,,,
PUBCHEM:86711649,COc1ccc2c3c1OC1C4(OC)CCC5(CC4COCc4ccccc4)C(C2)N(CC(N)=O)CCC315,IFEHHNGEBPOACA-UHFFFAOYSA-N,c1ccc(COCC2CC34CCC2C2Oc5cccc6c5C23CCNC4C6)cc1,C1CCC(CCCC2CC34CCC2C2CC5CCCC6CC3CCCC24C65)CC1,504.63,3.21,83.3,1,6,8,8,2,37,0.567,0.595,False,,,,,6.0583,exact,,,,,,,6.726,exact,,,,,,,,
CHEMBL24072,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,IFFPICMESYHZPQ-UHFFFAOYSA-N,c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,C1CCC(CCCCCC(C2CCCCC2)C2CCCCC2)CC1,329.49,5.43,12.0,1,1,8,3,3,25,0.25,0.581,False,,,,,,,,,5.7447,exact,4.5229,exact,,,6.4184,exact,,,,,,
CHEMBL5914787,Cc1noc(-c2cc3ccccc3nc2N2CCC(NC3CCOCC3)C(CO)C2)n1,IFGKNYTWHZKBST-UHFFFAOYSA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,423.52,2.55,96.5,2,8,5,5,3,31,0.522,0.646,False,,,7.0088,exact,,,,,,,,,,,,,,,,,,
CHEMBL33986,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,IFKLAQQSCNILHL-QHAWAJNXSA-N,c1ccc2c(c1)C[C@@H]1C3CCCC[C@]23CCN1CC1CCC1,C1CC(CC2CCC34CCCCC3C2CC2CCCCC24)C1,327.47,3.37,43.7,2,3,2,5,1,24,0.714,0.875,False,7.70335,exact,,,8.4815,exact,,,8.2147,exact,6.7447,exact,8.5376,exact,7.6021,exact,,,,,,
PUBCHEM:5361092,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,IFKLAQQSCNILHL-UHFFFAOYSA-N,c1ccc2c(c1)CC1C3CCCCC23CCN1CC1CCC1,C1CC(CC2CCC34CCCCC3C2CC2CCCCC24)C1,327.47,3.37,43.7,2,3,2,5,1,24,0.714,0.875,False,7.70335,exact,,,8.4815,exact,,,8.2147,exact,6.7447,exact,8.5376,exact,7.6021,exact,,,,,,
PUBCHEM:44581871,COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C(O)c3ccco3)CC12C,IFPGYMVPBZZROH-UHFFFAOYSA-N,O=C1OC(Cc2ccco2)CC2C1CCC1CCCC(=O)C12,CC1CC(CC2CCCC2)CC2C1CCC1CCCC(C)C12,462.5,2.36,129.3,1,9,4,4,1,33,0.667,0.529,False,,,,,,,,,,,,,7.4437,exact,,,,,,,,
PUBCHEM:2895599,COc1ccc(NC(=O)Nc2nnc(-c3ccccc3SCc3ccccc3)s2)cc1,IFQDGFMAAVFKRJ-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1nnc(-c2ccccc2SCc2ccccc2)s1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2CCC2CCCCC2)C1,448.57,6.15,76.1,2,6,7,4,4,31,0.087,0.332,False,,,,,4.0339,exact,4.0339,exact,,,,,,,,,,,,,,
CHEMBL6031552,CCc1ccc2nc(N3CCC(NCC4(C)COC4)CC3)c(C3=NC(C)=NC3)cc2c1,IFTFIBMAVWEXTD-UHFFFAOYSA-N,C1=NCC(c2cc3ccccc3nc2N2CCC(NCC3COC3)CC2)=N1,C1CC(CCC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)C1,419.57,3.61,62.1,1,6,6,5,2,31,0.56,0.777,False,,,7.2596,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:20833183,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(NC(=O)CS)C1C5,IFWCCHXFUMLVAF-UHFFFAOYSA-N,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,CC1CCC2C3CCCC24C1CC1CCCC(C3)C14,374.46,0.8,78.9,3,6,2,5,1,26,0.579,0.668,False,,,7.3862,exact,,,,,,,,,,,,,,,7.9172,exact,,
PUBCHEM:130287095,CCCCCCCCNC1c2ccc(Cl)cc2N(C)S(=O)(=O)c2ccccc21,IFYFQGGJLOLNFS-UHFFFAOYSA-N,O=S1(=O)Nc2ccccc2Cc2ccccc21,CC1(C)CC2CCCCC2CC2CCCCC21,421.01,5.52,49.4,1,3,8,3,2,28,0.455,0.572,False,,,,,5.0,exact,,,,,,,,,,,,,,,,
GTOPDB:10724,c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,IGBRRSIHEGCUEN-UHFFFAOYSA-N,c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,C1CCC(CC(C2CCCCC2)C2CCC(C3CCCCC3)CC2)CC1,348.53,4.92,6.5,0,2,5,4,2,26,0.5,0.757,False,,,,,4.6,exact,,,,,,,,,,,,,,,,
PUBCHEM:60202303,CCOC(=O)C1(CCc2ccccc2)CCN(Cc2cc(C)cc(C)c2)CC1,IGCOQQPDEGVTNF-UHFFFAOYSA-N,c1ccc(CCC2CCN(Cc3ccccc3)CC2)cc1,C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1,379.54,5.08,29.5,0,3,7,3,2,28,0.48,0.628,False,,,,,4.3979,exact,4.3979,exact,,,,,,,,,,,,,,
CHEMBL567604,CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(Cc3ccccc3)CC2)cc1,IGDSTPGRVUZEAO-UHFFFAOYSA-N,c1ccc(CN2CCC(N(c3ccccc3)c3ccccc3)CC2)cc1,C1CCC(CC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1,457.62,5.68,47.0,1,4,8,4,3,34,0.345,0.473,False,,,,,,,9.2518,exact,,,,,,,,,,,,,,
PUBCHEM:392616,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(F)cc1,IGFHCKWGBWALHX-UHFFFAOYSA-N,c1ccccc1,C1CCCCC1,378.64,7.88,0.0,0,0,17,1,1,27,0.76,0.191,False,,,,,4.034,exact,4.034,exact,,,,,,,,,,,,,,
CHEMBL5894711,COC(=O)c1cc(Br)cnc1N1CC(O)C(NC2CCCCC2)C(O)C1,IGHZTASPNLKYNR-UHFFFAOYSA-N,c1ccc(N2CCC(NC3CCCCC3)CC2)nc1,C1CCC(CC2CCC(C3CCCCC3)CC2)CC1,428.33,1.46,94.9,3,7,4,3,1,26,0.667,0.626,False,,,5.5686,exact,,,,,,,,,,,,,,,,,,
CHEMBL5896286,Cc1cc(F)c2nc(N3CC[C@@H](NC4CCOCC4)C[C@H]3C)c(-c3nc(C)no3)c(C)c2c1,IGOVNQHTXKFANI-DNVCBOLYSA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,453.56,4.48,76.3,1,7,4,5,3,33,0.56,0.624,False,6.2596,exact,8.2596,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:135329093,Cc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3C)c(-c3nc(C)no3)c(C)c2c1,IGOVNQHTXKFANI-UHFFFAOYSA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,453.56,4.48,76.3,1,7,4,5,3,33,0.56,0.624,False,6.1107,exact,8.2596,exact,,,,,,,,,,,,,,,,,,
CHEMBL187635,CO[C@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,IGSNSHHFXGJMKP-NWDGAFQWSA-N,c1ccc2c(c1)CCCC2,C1CCC2CCCCC2C1,221.3,1.57,55.5,2,3,1,2,1,16,0.538,0.756,False,,,,,6.6308,exact,,,,,,,,,,,,,,,,
PUBCHEM:11333521,COC1Cc2ccc(O)cc2C(C)(C)C1N,IGSNSHHFXGJMKP-UHFFFAOYSA-N,c1ccc2c(c1)CCCC2,C1CCC2CCCCC2C1,221.3,1.57,55.5,2,3,1,2,1,16,0.538,0.756,False,,,,,6.6308,exact,,,,,,,,,,,,,,,,
CHEMBL3785265,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C/C1=C/c1ccccc1,IGVCBUFJKDIFNJ-SLSARJKRSA-N,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccccc42)C3C/C1=C/c1ccccc1,CC1CC23CCC(CC4CC4)C(CC4CCCCC42)C3CC1CC1CCCCC1,415.53,3.85,60.8,2,4,3,6,2,31,0.444,0.748,False,,,,,7.2612000000000005,exact,8.4969,exact,,,,,5.0,upper_bound,,,,,,,,
PUBCHEM:127032213,O=C1CC23CCN(CC4CC4)C(Cc4ccc(O)cc42)C3(O)CC1=Cc1ccccc1,IGVCBUFJKDIFNJ-UHFFFAOYSA-N,O=C1CC23CCN(CC4CC4)C(Cc4ccccc42)C3CC1=Cc1ccccc1,CC1CC23CCC(CC4CC4)C(CC4CCCCC42)C3CC1CC1CCCCC1,415.53,3.85,60.8,2,4,3,6,2,31,0.444,0.748,False,,,,,,,8.106,exact,,,,,,,,,,,,,,
BDBM:50161767,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C/C1=C\c1ccccc1,IGVCBUFJKDIFNJ-ZKAOPGHISA-N,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccccc42)C3C/C1=C\c1ccccc1,CC1CC23CCC(CC4CC4)C(CC4CCCCC42)C3CC1CC1CCCCC1,415.53,3.85,60.8,2,4,3,6,2,31,0.444,0.748,False,,,,,5.0,upper_bound,7.8946000000000005,exact,,,,,8.096350000000001,exact,,,,,,,,
CHEMBL5962283,Cc1nc(-c2cc3ccc(F)cc3nc2N2CCC(NC3CCCCC3)CC2)no1,IGWIIEMXLDBNTI-UHFFFAOYSA-N,c1ccc2nc(N3CCC(NC4CCCCC4)CC3)c(-c3ncon3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,409.51,4.62,67.1,1,6,4,5,3,30,0.522,0.678,False,,,8.0969,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:57900041,CC1C2Cc3ccc(C(=O)NCCc4ccc(-c5cccnc5)cc4)cc3C1(C)CCN2CC1CC1,IGZOVVQZHKLAFJ-UHFFFAOYSA-N,O=C(NCCc1ccc(-c2cccnc2)cc1)c1ccc2c(c1)C1CCN(CC3CC3)C(C2)C1,CC(CCCC1CCC(C2CCCCC2)CC1)C1CCC2CC3CC(CCC3CC3CC3)C2C1,479.67,5.66,45.2,1,3,7,6,3,36,0.438,0.476,False,6.9586,exact,,,9.0706,exact,,,,,,,7.7212,exact,,,,,,,,
CHEMBL2347236,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5cccnc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,IGZOVVQZHKLAFJ-WTBOZYSNSA-N,O=C(NCCc1ccc(-c2cccnc2)cc1)c1ccc2c(c1)C1CCN(CC3CC3)C(C2)C1,CC(CCCC1CCC(C2CCCCC2)CC1)C1CCC2CC3CC(CCC3CC3CC3)C2C1,479.67,5.66,45.2,1,3,7,6,3,36,0.438,0.476,False,6.9586,exact,,,9.0706,exact,,,,,,,7.7212,exact,,,,,,,,
CHEMBL5945207,COC1CN(c2nc3c(C)cc(C)cc3cc2-c2nc(C)no2)CCC1NCC(C)C,IHAKTRIAUMPJMS-UHFFFAOYSA-N,c1ccc2nc(N3CCCCC3)c(-c3ncno3)cc2c1,C1CCC(C2CC3CCCCC3CC2C2CCCC2)CC1,423.56,4.05,76.3,1,7,6,4,3,31,0.542,0.641,False,,,8.0969,exact,,,,,,,,,,,,,,,,,,
CHEMBL190785,COC(=O)C1CC(OC(=O)Nc2ccccc2)C(=O)C2[C@@]1(C)CCC1C(=O)O[C@H](c3ccoc3)C[C@@]12C,IHDOVLHHTAJFKU-VNAHOERYSA-N,O=C(Nc1ccccc1)OC1CCC2CCC3C(=O)O[C@H](c4ccoc4)CC3C2C1=O,CC(CC1CCCCC1)CC1CCC2CCC3C(C)CC(C4CCCC4)CC3C2C1C,509.56,4.69,121.1,1,8,4,5,2,37,0.5,0.466,False,,,,,6.2291,exact,5.5969,exact,,,,,6.3188,exact,,,,,,,,
CHEMBL519925,CC1CN(c2nc3ccccc3n2C2CCN(C3(C)CCCCCCC3)CC2)CC(C)N1,IHDRRZZOAOZYJS-UHFFFAOYSA-N,c1ccc2c(c1)nc(N1CCNCC1)n2C1CCN(C2CCCCCCC2)CC1,C1CCCC(C2CCC(C3C4CCCCC4CC3C3CCCCC3)CC2)CCC1,437.68,5.36,36.3,1,4,3,5,2,32,0.741,0.701,False,,,,,6.7144,exact,,,,,,,7.7447,exact,,,,,,,8.2218,exact
PUBCHEM:44202275,COc1ccc(-c2sc3ccccc3c2-c2ccc(OCCN(C)C)cc2)cc1,IHDTVQWTNDELLP-UHFFFAOYSA-N,c1ccc(-c2sc3ccccc3c2-c2ccccc2)cc1,C1CCC(C2CC3CCCCC3C2C2CCCCC2)CC1,403.55,6.18,21.7,0,4,7,4,4,29,0.2,0.367,False,,,,,4.0339,exact,4.0339,exact,,,,,,,,,,,,,,
CHEMBL4099749,COc1cccc(C(=O)NCC2NCCc3ccccc32)c1,IHFGMUNFIUWOQY-UHFFFAOYSA-N,O=C(NCC1NCCc2ccccc21)c1ccccc1,CC(CCC1CCCC2CCCCC21)C1CCCCC1,296.37,2.31,50.4,2,3,4,3,2,22,0.278,0.91,False,,,,,6.0655,exact,,,,,,,,,,,,,,,,
CHEMBL302121,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3C)c2ccc(O)cc2)cc1,IHGJYBHYZNYXJH-UHFFFAOYSA-N,c1ccc(C(=C2CC3CCC(C2)N3)c2ccccc2)cc1,C1CCC(C(C2CCCCC2)C2CC3CCC(C3)C2)CC1,404.55,4.93,43.8,1,3,5,4,2,30,0.423,0.768,False,,,,,,,8.0458,exact,,,,,,,,,,,,,,
